,title,imdb_id,poster_path,wiki_link,imdb_id,title,original_title,is_adult,year_of_release,runtime,genres,imdb_id,imdb_rating,imdb_votes
105,Kab Tak Chup Rahungi,tt0254462,https://upload.wikimedia.org/wikipedia/en/thumb/f/fa/KabTakChupRahungi.jpg/220px-KabTakChupRahungi.jpg,https://en.wikipedia.org/wiki/Kab_Tak_Chup_Rahungi,tt0053708,Chhalia,Chhalia,0,1960,112,Musical|Romance,tt0244670,6.6,36
106,Kabrastan,tt0440530,,https://en.wikipedia.org/wiki/Kabrastan,tt0053728,College Girl,College Girl,0,1960,\N,Drama|Romance,tt0430446,4.5,8
107,Kanwarlal,tt0363735,https://upload.wikimedia.org/wikipedia/en/thumb/4/4b/Kanwarlal.jpg/220px-Kanwarlal.jpg,https://en.wikipedia.org/wiki/Kanwarlal,tt0053767,Dil Apna Aur Preet Parai,Dil Apna Aur Preet Parai,0,1960,\N,Musical|Romance,tt0246825,7.3,280
108,Kabzaa,tt0156663,https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/Kabzaafilm.jpg/220px-Kabzaafilm.jpg,https://en.wikipedia.org/wiki/Kabzaa,tt0053767,Dil Apna Aur Preet Parai,Dil Apna Aur Preet Parai,0,1960,\N,Musical|Romance,tt0243472,5.7,85
109,Khoon Bhari Maang,tt0151206,https://upload.wikimedia.org/wikipedia/en/thumb/3/38/KhoonBhariMaang.jpg/220px-KhoonBhariMaang.jpg,https://en.wikipedia.org/wiki/Khoon_Bhari_Maang,tt0053791,Ek Phool Char Kaante,Ek Phool Char Kaante,0,1960,136,Comedy|Drama|Romance,tt0384403,5.7,56
110,Khatron Ke Khiladi (1988 film),tt0095440,https://upload.wikimedia.org/wikipedia/en/thumb/f/f6/Khatron_Ke_Khiladi_%28film%29.jpg/220px-Khatron_Ke_Khiladi_%28film%29.jpg,https://en.wikipedia.org/wiki/Khatron_Ke_Khiladi_(1988_film),tt0053928,Hum Hindustani,Hum Hindustani,0,1960,\N,Drama|Family,tt0095857,7.0,137
111,Libaas,tt0215931,https://upload.wikimedia.org/wikipedia/en/thumb/8/81/Libaas.jpg/220px-Libaas.jpg,https://en.wikipedia.org/wiki/Libaas,tt0053965,Jis Desh Men Ganga Behti Hai,Jis Desh Men Ganga Behti Hai,0,1960,167,Drama|Musical|Romance,tt0251355,8.6,2975
112,Maalamaal,tt0300160,https://upload.wikimedia.org/wikipedia/en/thumb/e/e8/Maalamaal_The_Movie.jpg/220px-Maalamaal_The_Movie.jpg,https://en.wikipedia.org/wiki/Maalamaal,tt0053965,Jis Desh Men Ganga Behti Hai,Jis Desh Men Ganga Behti Hai,0,1960,167,Drama|Musical|Romance,tt0363000,4.4,10
113,Mahaveera (film),tt0366739,https://upload.wikimedia.org/wikipedia/en/thumb/f/f2/Mahaveerafilmi.jpg/220px-Mahaveerafilmi.jpg,https://en.wikipedia.org/wiki/Mahaveera_(film),tt0053980,Kala Bazar,Kala Bazar,0,1960,163,Crime|Drama|Musical,tt0259541,7.0,64
114,Main Zinda Hoon,tt0446395,,https://en.wikipedia.org/wiki/Main_Zinda_Hoon,tt0053985,Kanoon,Kanoon,0,1960,150,Crime|Drama|Mystery,tt0423100,7.2,34
115,Mar Mitenge,tt0359657,https://upload.wikimedia.org/wikipedia/en/thumb/7/73/MarMitengefilm.jpg/220px-MarMitengefilm.jpg,https://en.wikipedia.org/wiki/Mar_Mitenge,tt0053999,Kohinoor,Kohinoor,0,1960,151,Action|Adventure|Comedy,tt0232564,5.1,36
116,Mardon Wali Baat,tt0157974,https://upload.wikimedia.org/wikipedia/en/6/6d/Mardon_Wali_Baat.jpg,https://en.wikipedia.org/wiki/Mardon_Wali_Baat,tt0054059,Manzil,Manzil,0,1960,120,Drama|Romance,tt0095955,4.4,183
117,Mera Shikar,tt0261064,,https://en.wikipedia.org/wiki/Mera_Shikar,tt0054098,Mughal-E-Azam,Mughal-E-Azam,0,1960,197,Drama|Romance|War,tt0359859,6.5,17
118,Mohabbat Ke Dushman,tt0239654,,https://en.wikipedia.org/wiki/Mohabbat_Ke_Dushman,tt0054302,Shriman Satyawadi,Shriman Satyawadi,0,1960,146,Action|Crime|Drama,tt0155074,6.5,82
119,Mohre,tt0093555,https://upload.wikimedia.org/wikipedia/en/2/20/Mohre_%28movie_poster%29.jpg,https://en.wikipedia.org/wiki/Mohre,tt0054430,Usne Kaha Tha,Usne Kaha Tha,0,1960,150,Drama|Romance|War,tt0350030,5.4,14
120,Mulzim,tt0363832,https://upload.wikimedia.org/wikipedia/en/thumb/5/58/Mulzimfilm1997.jpg/220px-Mulzimfilm1997.jpg,https://en.wikipedia.org/wiki/Mulzim,tt0054591,Aashiq,Aashiq,0,1962,150,Romance,tt0095936,7.5,9677
121,Namumkin,tt0244670,,https://en.wikipedia.org/wiki/Namumkin,tt0054737,Chhaya,Chhaya,0,1961,144,Drama|Romance,tt0187060,4.7,35
122,Paanch Fauladi,tt0430446,,https://en.wikipedia.org/wiki/Paanch_Fauladi,tt0054910,Gunga Jumna,Gunga Jumna,0,1961,178,Action|Drama|Musical,tt0216171,6.6,23
123,Om-Dar-B-Dar,tt0246825,https://upload.wikimedia.org/wikipedia/en/thumb/b/b5/Avant_Garde_Omdarbadar_Kamal_Swaroop_Poster.jpg/220px-Avant_Garde_Omdarbadar_Kamal_Swaroop_Poster.jpg,https://en.wikipedia.org/wiki/Om-Dar-B-Dar,tt0055035,Junglee,Junglee,0,1961,150,Comedy|Drama|Musical,tt0096139,4.8,72
124,Paap Ki Duniya,tt0243472,https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/PaapKiDuniya.jpg/220px-PaapKiDuniya.jpg,https://en.wikipedia.org/wiki/Paap_Ki_Duniya,tt0055039,Kabuliwala,Kabuliwala,0,1961,95,Drama,tt0093949,6.3,1638
125,Paap Ko Jalaa Kar Raakh Kar Doonga,tt0384403,https://upload.wikimedia.org/wikipedia/en/e/e6/Paap_Ko_Jalaa_Kar_Raakh_Kar_Doonga.jpg,https://en.wikipedia.org/wiki/Paap_Ko_Jalaa_Kar_Raakh_Kar_Doonga,tt0055164,Mem-Didi,Mem-Didi,0,1961,137,Comedy|Drama,tt0096140,6.0,49
126,Parbat Ke Us Paar,tt0395702,,https://en.wikipedia.org/wiki/Parbat_Ke_Us_Paar,tt0055220,Nazrana,Nazrana,0,1961,130,Comedy|Drama|Romance,tt0376886,5.6,14
127,Pestonjee,tt0095857,https://upload.wikimedia.org/wikipedia/en/thumb/c/cc/Pestonjee_poster.jpg/220px-Pestonjee_poster.jpg,https://en.wikipedia.org/wiki/Pestonjee,tt0055276,Parakh,Parakh,0,1960,\N,Comedy|Drama|Romance,tt0096028,8.0,7885
128,Pushpaka Vimana (1987 film),tt0251355,https://upload.wikimedia.org/wikipedia/en/thumb/3/38/Pushpaka_Vimana_1987_Film_Poster.jpg/220px-Pushpaka_Vimana_1987_Film_Poster.jpg,https://en.wikipedia.org/wiki/Pushpak,tt0055385,Roop Ki Rani Choron Ka Raja,Roop Ki Rani Choron Ka Raja,0,1961,\N,Romance,tt0096390,5.5,179
129,Pyaar Mohabbat,tt0363000,,https://en.wikipedia.org/wiki/Pyaar_Mohabbat,tt0055444,Shola Aur Shabnam,Shola Aur Shabnam,0,1961,135,Drama|Family,tt0096252,7.0,1712
130,Rihaee (film),tt0259541,https://upload.wikimedia.org/wikipedia/en/thumb/d/df/Rihaee1988film.jpg/220px-Rihaee1988film.jpg,https://en.wikipedia.org/wiki/Rihaee_(1988_Film),tt0055508,Teen Kanya,Teen Kanya,0,1961,173,Comedy|Drama,tt0094979,6.1,874
131,Rukhsat,tt0423100,https://upload.wikimedia.org/wikipedia/en/thumb/1/1a/Rukhsatfilm.jpg/220px-Rukhsatfilm.jpg,https://en.wikipedia.org/wiki/Rukhsat,tt0055767,Baat Ek Raat Ki,Baat Ek Raat Ki,0,1962,145,Mystery|Romance|Thriller,tt0448812,6.4,21
132,Saazish (1988 film),tt0232564,https://upload.wikimedia.org/wikipedia/en/thumb/f/f2/Saazish88film.jpg/220px-Saazish88film.jpg,https://en.wikipedia.org/wiki/Saazish_(1988_film),tt0055783,Bees Saal Baad,Bees Saal Baad,0,1962,158,Musical|Mystery|Thriller,tt0300575,7.5,55
133,Ram-Avtar,tt0095955,,https://en.wikipedia.org/wiki/Ram-Avtar,tt0055930,Dr. Vidya,Dr. Vidya,0,1962,\N,Drama,tt0260494,6.7,581
134,Qatil,tt0359859,,https://en.wikipedia.org/wiki/Qatil,tt0055949,Ek Musafir Ek Hasina,Ek Musafir Ek Hasina,0,1962,\N,Action|Comedy|Mystery,tt0390669,6.0,7
135,Pyaar Ka Mandir,tt0155074,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/PyarKaMandir.jpg/220px-PyarKaMandir.jpg,https://en.wikipedia.org/wiki/Pyar_Ka_Mandir,tt0055949,Ek Musafir Ek Hasina,Ek Musafir Ek Hasina,0,1962,\N,Action|Comedy|Mystery,tt0230978,6.5,38
136,Rama O Rama,tt0350030,,https://en.wikipedia.org/wiki/Rama_O_Rama,tt0056047,Gyara Hazar Ladkian,Gyara Hazar Ladkian,0,1962,152,\N,tt0367214,6.7,121
137,Qayamat Se Qayamat Tak,tt0095936,https://upload.wikimedia.org/wikipedia/en/thumb/1/14/Qayamat_Se_Qayamat_Tak.jpg/220px-Qayamat_Se_Qayamat_Tak.jpg,https://en.wikipedia.org/wiki/Qayamat_Se_Qayamat_Tak,tt0056052,Half Ticket,Half Ticket,0,1962,168,Comedy|Musical|Romance,tt0096415,6.5,71
138,Sherni,tt0187060,https://upload.wikimedia.org/wikipedia/en/thumb/f/f6/Sherni.jpg/220px-Sherni.jpg,https://en.wikipedia.org/wiki/Sherni,tt0056120,Jhoola,Jhoola,0,1962,147,Drama|Family,tt0096477,6.3,154
139,Sagar Sangam,tt0216171,https://upload.wikimedia.org/wikipedia/en/thumb/b/b7/Sagar_SangamMithun.jpg/220px-Sagar_SangamMithun.jpg,https://en.wikipedia.org/wiki/Sagar_Sangam,tt0056213,Main Chup Rahungi,Main Chup Rahungi,0,1962,147,Drama|Family,tt0364135,6.2,48
140,Sone Pe Suhaaga,tt0096139,https://upload.wikimedia.org/wikipedia/en/a/a4/Sone_Pe_Suhaaga.jpg,https://en.wikipedia.org/wiki/Sone_Pe_Suhaaga,tt0056232,Meri Surat Teri Ankhen,Meri Surat Teri Ankhen,0,1963,\N,Drama|Musical|Romance,tt0358302,6.0,65
141,Shahenshah (1988 film),tt0093949,,https://en.wikipedia.org/wiki/Shahenshah_(1988_film),tt0056367,Prem Patra,Prem Patra,0,1962,157,Drama|Romance,tt0177487,5.5,83
142,Soorma Bhopali,tt0096140,https://upload.wikimedia.org/wikipedia/en/d/d1/Soorma_Bhopali.jpg,https://en.wikipedia.org/wiki/Soorma_Bhopali,tt0056379,Professor,Professor,0,1962,166,Comedy|Drama|Musical,tt0156256,6.3,261
143,Shiv Shakti,tt0376886,,https://en.wikipedia.org/wiki/Shiv_Shakti,tt0056394,Rungoli,Rungoli,0,1962,136,Drama|Family|Musical,tt0313213,6.3,21
144,Salaam Bombay!,tt0096028,https://upload.wikimedia.org/wikipedia/en/thumb/3/33/Salaam_Bombay%21_poster.jpg/220px-Salaam_Bombay%21_poster.jpg,https://en.wikipedia.org/wiki/Salaam_Bombay!,tt0056436,Sahib Bibi Aur Ghulam,Sahib Bibi Aur Ghulam,0,1962,152,Drama|Musical,tt0186838,6.5,91
145,Vijay (1988 film),tt0096390,https://upload.wikimedia.org/wikipedia/en/thumb/9/98/Vijay_film.jpg/220px-Vijay_film.jpg,https://en.wikipedia.org/wiki/Vijay_(1988_film),tt0056805,Aaj Aur Kal,Aaj Aur Kal,0,1963,144,Drama|Romance,tt0158477,6.1,43
146,Tamacha,,https://upload.wikimedia.org/wikipedia/en/thumb/2/24/Tamachafilm.jpg/220px-Tamachafilm.jpg,https://en.wikipedia.org/wiki/Tamacha,tt0056806,Aarti,Aarti,0,1962,156,Family|Musical|Romance,tt0266439,6.6,228
147,Tezaab,tt0096252,https://upload.wikimedia.org/wikipedia/en/5/59/Tezaabfilm.jpg,https://en.wikipedia.org/wiki/Tezaab,tt0056850,Bandini,Bandini,0,1963,157,Drama|Musical|Romance,tt0449892,5.7,38
148,The Deceivers (film),tt0094979,https://upload.wikimedia.org/wikipedia/en/b/bd/Deceivers.jpg,https://en.wikipedia.org/wiki/The_Deceivers_(film),tt0056850,Bandini,Bandini,0,1963,157,Drama|Musical|Romance,tt0260838,5.3,55
149,Tohfa Mohabbat Ka,tt0448812,,https://en.wikipedia.org/wiki/Tohfa_Mohabbat_Ka,tt0056866,Bharosa,Bharosa,0,1963,\N,Comedy|Drama|Romance,tt0270299,5.6,29
150,Trishagni,tt0300575,,https://en.wikipedia.org/wiki/Trishagni,tt0056998,Dil Hi To Hai,Dil Hi To Hai,0,1963,128,Comedy|Drama|Romance,tt0317312,6.0,224
151,Veerana,tt0260494,,https://en.wikipedia.org/wiki/Veerana,tt0057024,Ek Dil Sao Afsane,Ek Dil Sao Afsane,0,1963,146,Comedy|Drama|Romance,tt0405864,4.8,21
152,Zulm Ko Jala Doonga,tt0390669,,https://en.wikipedia.org/wiki/Zulm_Ko_Jala_Doonga,tt0057120,Gumrah,Gumrah,0,1963,155,Drama|Romance,tt0385655,5.4,16
153,Woh Phir Aayegi,tt0230978,https://upload.wikimedia.org/wikipedia/en/thumb/7/70/Woh_Phir_Aayegi.jpg/220px-Woh_Phir_Aayegi.jpg,https://en.wikipedia.org/wiki/Woh_Phir_Aayegi,tt0057162,The Householder,The Householder,0,1963,100,Comedy|Drama,tt0095300,5.4,125
154,Waaris (1988 film),tt0367214,https://upload.wikimedia.org/wikipedia/en/thumb/6/62/Waarisfilmhindi.jpg/220px-Waarisfilmhindi.jpg,https://en.wikipedia.org/wiki/Waaris_(1988_film),tt0057332,Mujhe Jeene Do,Mujhe Jeene Do,0,1963,95,Action|Crime|Drama,tt0317637,5.9,34
155,Waqt Ki Awaz,tt0096415,https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/Waqt_Ki_Awaaz.jpg/220px-Waqt_Ki_Awaaz.jpg,https://en.wikipedia.org/wiki/Waqt_Ki_Awaz,tt0057356,Nartakee,Nartakee,0,1963,\N,Drama,tt1002683,5.4,27
156,Yateem,tt0096477,https://upload.wikimedia.org/wikipedia/en/thumb/0/0a/Yateemfilm.jpg/220px-Yateemfilm.jpg,https://en.wikipedia.org/wiki/Yateem,tt0057409,Phir Wohi Dil Laya Hoon,Phir Wohi Dil Laya Hoon,0,1963,\N,Musical|Romance,tt0092888,5.1,18
157,Zakhmi Aurat,tt0364135,,https://en.wikipedia.org/wiki/Zakhmi_Aurat,tt0057555,Taj Mahal,Taj Mahal,0,1963,145,Drama|History|Musical,tt0154589,5.5,31
158,Zalzala (1988 film),tt0358302,https://upload.wikimedia.org/wikipedia/en/a/aa/Zalzala_%281988%29.jpg,https://en.wikipedia.org/wiki/Zalzala_(1988_film),tt0057568,Tere Ghar Ke Samne,Tere Ghar Ke Samne,0,1963,149,Comedy|Musical|Romance,tt0091256,8.2,1180
159,Aag Hi Aag,tt0177487,https://upload.wikimedia.org/wikipedia/en/thumb/4/49/Aag_Hi_Aag.jpg/220px-Aag_Hi_Aag.jpg,https://en.wikipedia.org/wiki/Aag_Hi_Aag,tt0057699,Yeh Rastey Hain Pyar Ke,Yeh Rastey Hain Pyar Ke,0,1963,150,Crime|Drama|Romance,tt0359457,5.6,52
160,Aaj (film),tt0156256,,https://en.wikipedia.org/wiki/Aaj_(film),tt0057815,Aao Pyaar Karen,Aao Pyaar Karen,0,1964,\N,Drama|Romance,tt0361746,6.0,101
161,Apne Apne,tt0313213,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Apne_Apne_%281987_film%29.jpg/220px-Apne_Apne_%281987_film%29.jpg,https://en.wikipedia.org/wiki/Apne_Apne,tt0057882,Benazir,Benazir,0,1964,158,Drama|Romance,tt0359440,6.2,118
162,Aulad (1987 film),tt0186838,https://upload.wikimedia.org/wikipedia/en/thumb/1/12/Aulad1987film.jpg/220px-Aulad1987film.jpg,https://en.wikipedia.org/wiki/Aulad_(1987_film),tt0058045,Dulha Dulhan,Dulha Dulhan,0,1964,141,Comedy|Drama|Family,tt0231796,4.7,42
163,Awam (film),tt0158477,https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Awam.jpg/220px-Awam.jpg,https://en.wikipedia.org/wiki/Awam_(film),tt0058257,Kashmir Ki Kali,Kashmir Ki Kali,0,1964,168,Comedy|Musical|Romance,tt0093263,6.9,56
164,Besahara,tt0230033,https://upload.wikimedia.org/wikipedia/en/7/7c/Besahara1987film.jpg,https://en.wikipedia.org/wiki/Besahara,tt0058270,Kohraa,Kohraa,0,1964,153,Drama|Musical|Mystery,tt0230346,5.5,37
165,Dacait,tt0266439,,https://en.wikipedia.org/wiki/Dacait,tt0058287,Leader,Leader,0,1964,176,Comedy|Romance|Thriller,tt0093293,6.7,129
166,Dadagiri (film),tt0449892,https://upload.wikimedia.org/wikipedia/en/8/8e/Dadagiri_poster.jpg,https://en.wikipedia.org/wiki/Dadagiri_(film),tt0058467,Phoolon Ki Sej,Phoolon Ki Sej,0,1964,148,Drama|Romance,tt0260097,4.7,23
167,Dak Bangla,tt0260838,,https://en.wikipedia.org/wiki/Dak_Bangla,tt0058547,Sangam,Sangam,0,1964,238,Drama|Musical|Romance,tt0093287,5.1,26
168,Daku Hasina,tt0270299,https://upload.wikimedia.org/wikipedia/en/thumb/8/80/DakuHasinafilm.jpg/220px-DakuHasinafilm.jpg,https://en.wikipedia.org/wiki/Daku_Hasina,tt0058759,Memories,Yaadein,0,1964,113,Drama|Mystery,tt0156691,6.5,162
169,Dance Dance (film),tt0317312,https://upload.wikimedia.org/wikipedia/en/thumb/e/ea/Dance_Dance_poster.jpg/220px-Dance_Dance_poster.jpg,https://en.wikipedia.org/wiki/Dance_Dance_(1987_film),tt0058772,Ziddi,Ziddi,0,1964,150,Musical|Romance,tt0095432,6.8,18
170,Deewana Tere Naam Ka,tt0405864,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/DeewanaTerefilm.jpg/220px-DeewanaTerefilm.jpg,https://en.wikipedia.org/wiki/Deewana_Tere_Naam_Ka,tt0058774,Zindagi,Zindagi,0,1964,157,Drama|Family|Musical,tt0359549,4.4,13
171,Dil Tujhko Diya,tt0385655,,https://en.wikipedia.org/wiki/Dil_Tujhko_Diya,tt0058921,Arzoo,Arzoo,0,1965,177,Drama|Musical|Romance,tt0248135,5.8,258
172,Hifazat (1987 film),tt0095300,https://upload.wikimedia.org/wikipedia/en/thumb/5/50/Hifazat87.jpg/220px-Hifazat87.jpg,https://en.wikipedia.org/wiki/Hifazat_(1987_film),tt0059023,Chand Aur Suraj,Chand Aur Suraj,0,1965,154,Crime|Drama|Mystery,tt0359614,6.0,179
173,Hawalaat,tt0317637,https://upload.wikimedia.org/wikipedia/en/thumb/6/6d/Hawalaatfilm.jpg/220px-Hawalaatfilm.jpg,https://en.wikipedia.org/wiki/Hawalaat,tt0059246,Guide,Guide,0,1965,183,Drama|Musical|Romance,tt0386551,3.4,5
174,Hiraasat,tt1002683,https://upload.wikimedia.org/wikipedia/en/7/77/Hirasatfilmmithun.png,https://en.wikipedia.org/wiki/Hiraasat,tt0059354,Khandan,Khandan,0,1965,158,Drama|Musical,tt0368022,4.4,8
175,Diljalaa,tt0092888,https://upload.wikimedia.org/wikipedia/en/thumb/8/86/Diljalaa.jpg/220px-Diljalaa.jpg,https://en.wikipedia.org/wiki/Diljalaa,tt0059445,Mere Sanam,Mere Sanam,0,1965,167,Musical|Romance,tt0357879,5.3,6
176,Himmat Aur Mehanat,tt0154589,https://upload.wikimedia.org/wikipedia/en/thumb/7/70/Himmat_Aur_Mehanat.jpg/220px-Himmat_Aur_Mehanat.jpg,https://en.wikipedia.org/wiki/Himmat_Aur_Mehanat,tt0059498,Naya Kanoon,Naya Kanoon,0,1965,\N,Drama|Family,tt0234207,6.1,78
177,Ijaazat,tt0091256,https://upload.wikimedia.org/wikipedia/en/thumb/d/dc/Ijaazat_%28movie_poster%29.jpg/220px-Ijaazat_%28movie_poster%29.jpg,https://en.wikipedia.org/wiki/Ijaazat,tt0059610,Poonam Ki Raat,Poonam Ki Raat,0,1965,136,Mystery|Romance|Thriller,tt0154846,4.9,14
178,Imaandaar,tt0359457,https://upload.wikimedia.org/wikipedia/en/thumb/9/90/Imaandaar.jpg/220px-Imaandaar.jpg,https://en.wikipedia.org/wiki/Imaandaar,tt0059709,Shakespeare-Wallah,Shakespeare-Wallah,0,1965,120,Drama,tt0154821,5.0,23
179,Inaam Dus Hazaar,tt0361746,https://upload.wikimedia.org/wikipedia/en/b/b6/Inaam_Dus_Hazaar_poster.jpg,https://en.wikipedia.org/wiki/Inaam_Dus_Hazaar,tt0059893,Waqt,Waqt,0,1965,178,Drama|Romance,tt0215987,5.5,19
180,Hukumat,tt0359440,https://upload.wikimedia.org/wikipedia/en/2/29/Hukumat_poster.jpg,https://en.wikipedia.org/wiki/Hukumat,tt0060104,Amrapali,Amrapali,0,1966,119,Fantasy|Musical,tt0427524,5.6,29
181,Insaniyat Ke Dushman,tt0231796,https://upload.wikimedia.org/wikipedia/en/thumb/9/9c/InsaniyatKeDushman.png/220px-InsaniyatKeDushman.png,https://en.wikipedia.org/wiki/Insaniyat_Ke_Dushman,tt0060145,Baharen Phir Bhi Aayengi,Baharen Phir Bhi Aayengi,0,1966,139,Drama|Romance,tt0158107,7.0,57
182,Insaaf (1987 film),tt0093263,https://upload.wikimedia.org/wikipedia/en/5/5c/Insaafhindifilm.png,https://en.wikipedia.org/wiki/Insaaf_(1987_film),tt0060306,Devar,Devar,0,1966,156,Crime|Drama|Romance,tt0093578,7.8,12671
183,Jaan Hatheli Pe,tt0230346,https://upload.wikimedia.org/wikipedia/en/0/0c/Jaan_Hatheli_Pe.jpg,https://en.wikipedia.org/wiki/Jaan_Hatheli_Pe,tt0060317,Do Dooni Char,Do Dooni Char,0,1968,135,Comedy|Drama,tt0239682,6.2,24
184,Jalwa,tt0093293,https://upload.wikimedia.org/wikipedia/en/thumb/1/15/Jalwa_%281987%29.jpg/220px-Jalwa_%281987%29.jpg,https://en.wikipedia.org/wiki/Jalwa,tt0060319,Do Dilon Ki Dastaan,Do Dilon Ki Dastaan,0,1966,153,Romance,tt0361941,3.7,21
185,Insaf Ki Pukar,tt0260097,https://upload.wikimedia.org/wikipedia/en/thumb/e/ee/Insaf_Ki_Pukar.jpg/220px-Insaf_Ki_Pukar.jpg,https://en.wikipedia.org/wiki/Insaf_Ki_Pukar,tt0060689,Mera Saaya,Mera Saaya,0,1966,128,Drama|Musical|Mystery,tt0089599,7.7,998
186,Itihaas (1987 film),tt0093287,https://upload.wikimedia.org/wikipedia/en/thumb/f/fa/Itihaas1987film.jpg/220px-Itihaas1987film.jpg,https://en.wikipedia.org/wiki/Itihaas_(1987_film),tt0061046,Suraj,Suraj,0,1966,155,Action|Musical|Romance,tt0093604,6.3,72
187,Kamagni,tt0319623,https://upload.wikimedia.org/wikipedia/en/thumb/7/76/Kamagnihindifilm.jpg/220px-Kamagnihindifilm.jpg,https://en.wikipedia.org/wiki/Kamagni,tt0061072,Teesri Kasam,Teesri Kasam,0,1966,159,Comedy|Drama|Romance,tt0363876,6.0,16
188,Kaash,tt0156691,https://upload.wikimedia.org/wikipedia/en/thumb/6/66/Kaash_%28movie_poster%29.jpg/220px-Kaash_%28movie_poster%29.jpg,https://en.wikipedia.org/wiki/Kaash,tt0061073,Teesri Manzil,Teesri Manzil,0,1966,172,Comedy|Musical|Mystery,tt0359808,6.7,39
189,Kalyug Aur Ramayan,,https://upload.wikimedia.org/wikipedia/en/thumb/9/9f/Kalyug_Aur_Ramayan.jpg/220px-Kalyug_Aur_Ramayan.jpg,https://en.wikipedia.org/wiki/Kalyug_Aur_Ramayan,tt0061206,Yeh Raat Phir Na Aaygi,Yeh Raat Phir Na Aaygi,0,1966,\N,Drama|Mystery|Romance,tt0363914,6.8,47
190,Kaun Jeeta Kaun Haara,tt0095432,https://upload.wikimedia.org/wikipedia/en/e/eb/KaunJeetaKaunHaara.png,https://en.wikipedia.org/wiki/Kaun_Jeeta_Kaun_Haara,tt0061366,Around the World,Around the World,0,1967,178,Comedy|Romance,tt0350005,7.4,32
191,Khazana (film),tt0359549,https://upload.wikimedia.org/wikipedia/en/thumb/1/1e/Khazana_%281987_film%29.jpg/220px-Khazana_%281987_film%29.jpg,https://en.wikipedia.org/wiki/Khazana_(1987_film),tt0061370,Woman,Aurat,0,1967,149,Comedy|Drama,tt0363972,4.3,21
192,Khudgarz,tt0248135,https://upload.wikimedia.org/wikipedia/en/thumb/9/9a/Khudgarz_poster.jpg/220px-Khudgarz_poster.jpg,https://en.wikipedia.org/wiki/Khudgarz,tt0061378,Baharon Ke Sapne,Baharon Ke Sapne,0,1967,171,Drama|Romance,tt0362999,5.2,26
193,Loha (1987 film),tt0359614,https://upload.wikimedia.org/wikipedia/en/8/8d/Loha_%281987%29.jpg,https://en.wikipedia.org/wiki/Loha_(1987_film),tt0061463,Chand Par Chadayee,Chand Par Chadayee,0,1967,150,Adventure|Comedy|Drama,tt0230737,6.8,82
194,Jhanjhaar,tt0386551,https://upload.wikimedia.org/wikipedia/en/thumb/d/dd/Jhanjhaar_%281987%29.jpg/220px-Jhanjhaar_%281987%29.jpg,https://en.wikipedia.org/wiki/Jhanjhaar,tt0061467,Chhoti Si Mulaqat,Chhoti Si Mulaqat,0,1967,175,Drama|Romance,tt0359990,5.5,84
195,Mera Yaar Mera Dushman,tt0368022,,https://en.wikipedia.org/wiki/Mera_Yaar_Mera_Dushman,tt0061650,Farz,Farz,0,1967,170,Action|Crime|Thriller,tt0243561,5.6,25
196,Maa Beti,,,https://en.wikipedia.org/wiki/Maa_Beti,tt0061744,Hamraaz,Hamraaz,0,1967,170,Musical|Mystery|Thriller,tt0094081,7.3,23
197,Madadgaar,tt0357879,https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Madadgaar.jpg/220px-Madadgaar.jpg,https://en.wikipedia.org/wiki/Madadgaar,tt0061753,Hatey Bazarey,Hatey Bazarey,0,1967,133,Drama,tt0350177,6.5,35
198,Marte Dam Tak,tt0234207,https://upload.wikimedia.org/wikipedia/en/thumb/b/b0/Marte_Dam_Tak.gif/220px-Marte_Dam_Tak.gif,https://en.wikipedia.org/wiki/Marte_Dam_Tak,tt0061842,Jewel Thief,Jewel Thief,0,1967,186,Crime|Drama|Musical,tt0094132,6.1,52
199,Mard Ki Zabaan,tt0154846,https://upload.wikimedia.org/wikipedia/en/thumb/b/b8/MardKiZabaan.jpg/220px-MardKiZabaan.jpg,https://en.wikipedia.org/wiki/Mard_Ki_Zabaan,tt0061842,Jewel Thief,Jewel Thief,0,1967,186,Crime|Drama|Musical,tt0096355,4.7,90
200,Majaal,tt0154821,https://upload.wikimedia.org/wikipedia/en/thumb/a/ac/Majaal_%281987_film%29.jpg/220px-Majaal_%281987_film%29.jpg,https://en.wikipedia.org/wiki/Majaal,tt0061963,Mehrban,Mehrban,0,1967,162,Drama,tt0094299,6.2,93
201,Mera Karam Mera Dharam,tt0215987,https://upload.wikimedia.org/wikipedia/en/thumb/1/1d/Mera_Karam_Mera_Dharam.jpg/220px-Mera_Karam_Mera_Dharam.jpg,https://en.wikipedia.org/wiki/Mera_Karam_Mera_Dharam,tt0061974,Milan,Milan,0,1967,170,Drama|Musical|Romance,tt0369063,7.8,34
