,title,imdb_id,poster_path,wiki_link,imdb_id,title,original_title,is_adult,year_of_release,runtime,genres,imdb_id,imdb_rating,imdb_votes
434,Veer-Zaara,tt0420332,https://upload.wikimedia.org/wikipedia/en/thumb/1/1e/Veer-Zaara.jpg/220px-Veer-Zaara.jpg,https://en.wikipedia.org/wiki/Veer-Zaara,tt0247944,Badal,Badal,0,2000,166,Action|Crime|Drama,tt0352314,7.6,6000
435,Main Hoon Na,tt0347473,https://upload.wikimedia.org/wikipedia/en/thumb/7/7a/Main_Hoon_Na_poster.jpg/220px-Main_Hoon_Na_poster.jpg,https://en.wikipedia.org/wiki/Main_Hoon_Na,tt0247992,Dulhan Hum Le Jayenge,Dulhan Hum Le Jayenge,0,2000,158,Comedy|Drama|Romance,tt0414714,3.2,321
436,Zameer: The Fire Within,tt0449447,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/Zameer_-_The_Fire_Within_film_poster.jpg/220px-Zameer_-_The_Fire_Within_film_poster.jpg,https://en.wikipedia.org/wiki/Zameer:_The_Fire_Within,tt0248012,Fiza,Fiza,0,2000,170,Action|Crime|Drama,tt0432536,4.4,461
437,Mujhse Shaadi Karogi,tt0418362,https://upload.wikimedia.org/wikipedia/en/thumb/1/1f/MSK_officialposter.jpg/220px-MSK_officialposter.jpg,https://en.wikipedia.org/wiki/Mujhse_Shaadi_Karogi,tt0248126,Kabhi Khushi Kabhie Gham...,Kabhi Khushi Kabhie Gham...,0,2001,210,Drama|Musical|Romance,tt0440463,6.2,101
438,Dhoom,tt0422091,https://upload.wikimedia.org/wikipedia/en/thumb/b/bb/DhoomPoster.jpg/220px-DhoomPoster.jpg,https://en.wikipedia.org/wiki/Dhoom,tt0248185,Mission Kashmir,Mission Kashmir,0,2000,154,Action|Drama|Thriller,tt0408837,2.7,195
439,Khakee,tt0347332,https://upload.wikimedia.org/wikipedia/en/thumb/b/b1/Khakee.jpg/220px-Khakee.jpg,https://en.wikipedia.org/wiki/Khakee,tt0248216,Na Tum Jaano Na Hum,Na Tum Jaano Na Hum,0,2002,158,Comedy|Drama|Musical,tt0419828,6.2,222
440,Hum Tum,tt0378072,https://upload.wikimedia.org/wikipedia/en/thumb/9/92/Hum_Tum_%28film%29_poster.jpg/220px-Hum_Tum_%28film%29_poster.jpg,https://en.wikipedia.org/wiki/Hum_Tum,tt0248307,Pita,Pita,0,1991,\N,Drama,tt0421277,4.1,364
441,Hulchul (2004 film),tt0437238,https://upload.wikimedia.org/wikipedia/en/thumb/8/8f/Hulchul_FilmPoster.jpeg/220px-Hulchul_FilmPoster.jpeg,https://en.wikipedia.org/wiki/Hulchul_(2004_film),tt0248428,Shiva,Shiva,0,1989,161,Action|Crime|Drama,tt0400571,5.1,41
442,Murder (2004 film),tt0405507,https://upload.wikimedia.org/wikipedia/en/thumb/e/ea/Murder_%282004%29.jpg/220px-Murder_%282004%29.jpg,https://en.wikipedia.org/wiki/Murder_(2004_film),tt0248617,Yaadein...,Yaadein...,0,2001,171,Drama|Musical|Romance,tt0349620,5.3,78
443,Yuva,tt0382383,https://upload.wikimedia.org/wikipedia/en/thumb/2/21/Yuva_%28movie_poster%29.jpg/220px-Yuva_%28movie_poster%29.jpg,https://en.wikipedia.org/wiki/Yuva,tt0249371,Ashoka the Great,Asoka,0,2001,176,Action|Biography|Drama,tt0442799,2.5,126
444,Aitraaz,tt0418460,https://upload.wikimedia.org/wikipedia/en/thumb/c/c8/Aitraaz.jpg/220px-Aitraaz.jpg,https://en.wikipedia.org/wiki/Aitraaz,tt0249588,Hum To Mohabbat Karega,Hum To Mohabbat Karega,0,2000,153,Action|Comedy|Romance,tt0405046,4.0,81
445,Aetbaar,tt0377340,https://upload.wikimedia.org/wikipedia/en/thumb/e/ea/Aetbaar.jpg/220px-Aetbaar.jpg,https://en.wikipedia.org/wiki/Aetbaar,tt0250043,Thodasa Roomani Ho Jaayen,Thodasa Roomani Ho Jaayen,0,1990,160,Comedy|Drama|Musical,tt0379818,6.1,483
446,Ab Tumhare Hawale Watan Saathiyo,tt0397882,https://upload.wikimedia.org/wikipedia/en/thumb/8/84/Ab_Tumhare_Hawale_Watan_Saathiyo.jpg/220px-Ab_Tumhare_Hawale_Watan_Saathiyo.jpg,https://en.wikipedia.org/wiki/Ab_Tumhare_Hawale_Watan_Saathiyo,tt0250122,Yeshwant,Yeshwant,0,1997,145,Action|Crime|Drama,tt0357283,7.6,1006
447,Aan: Men at Work,tt0363409,https://upload.wikimedia.org/wikipedia/en/thumb/a/a9/Aan_Men_At_Work_2004_DVD_cover.jpg/220px-Aan_Men_At_Work_2004_DVD_cover.jpg,https://en.wikipedia.org/wiki/Aan:_Men_at_Work,tt0250415,Har Dil Jo Pyar Karega...,Har Dil Jo Pyar Karega...,0,2000,173,Comedy|Drama|Musical,tt0391274,3.7,412
448,Bardaasht,tt0409724,https://upload.wikimedia.org/wikipedia/en/thumb/d/df/Bardaasht_poster.jpg/220px-Bardaasht_poster.jpg,https://en.wikipedia.org/wiki/Bardaasht,tt0250452,Joru Ka Ghulam,Joru Ka Ghulam,0,2000,169,Comedy|Drama|Romance,tt0426075,4.4,819
449,Chameli (film),tt0383975,https://upload.wikimedia.org/wikipedia/en/thumb/d/db/Chameli_poster.jpg/220px-Chameli_poster.jpg,https://en.wikipedia.org/wiki/Chameli_(film),tt0250483,Kya Kehna,Kya Kehna,0,2000,155,Drama|Romance,tt0408976,5.1,815
450,Agnipankh,tt0363413,https://upload.wikimedia.org/wikipedia/en/thumb/4/45/Agnipankh_poster.jpg/220px-Agnipankh_poster.jpg,https://en.wikipedia.org/wiki/Agnipankh,tt0250642,Papeeha,Papeeha,0,1993,\N,Drama,tt0349703,4.2,1610
451,Asambhav,tt0368580,https://upload.wikimedia.org/wikipedia/en/thumb/a/a1/Asambhav.jpg/220px-Asambhav.jpg,https://en.wikipedia.org/wiki/Asambhav,tt0250690,Refugee,Refugee,0,2000,207,Drama|Musical|Romance,tt0430328,4.6,350
452,Charas (2004 film),tt0410952,https://upload.wikimedia.org/wikipedia/en/0/03/Charas_movie.jpg,https://en.wikipedia.org/wiki/Charas:_A_Joint_Operation,tt0250774,Tera Jadoo Chal Gayaa,Tera Jadoo Chal Gayaa,0,2000,143,Musical|Romance,tt0323013,7.9,18777
453,Deewaar (2004 film),tt0387989,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Deewaar-2004.jpg/220px-Deewaar-2004.jpg,https://en.wikipedia.org/wiki/Deewaar_(2004_film),tt0251053,Do Ankhen Barah Hath,Do Ankhen Barah Hath,0,1997,\N,Drama,tt0392950,3.1,139
454,Dev (2004 film),tt0364303,https://upload.wikimedia.org/wikipedia/en/thumb/f/fb/Dev_%28film%29.jpg/220px-Dev_%28film%29.jpg,https://en.wikipedia.org/wiki/Dev_(2004_film),tt0251068,Ek Phool Teen Kante,Ek Phool Teen Kante,0,1997,\N,Comedy,tt0379370,8.2,7997
455,Dil Maange More,tt0328729,https://upload.wikimedia.org/wikipedia/en/thumb/6/61/Dil_Maange_More_DVD_cover.jpg/220px-Dil_Maange_More_DVD_cover.jpg,https://en.wikipedia.org/wiki/Dil_Maange_More,tt0251143,Insaaf: The Final Justice,Insaaf: The Final Justice,0,1997,155,Action|Comedy|Drama,tt0406977,6.2,5413
456,Dil Ne Jise Apna Kahaa,tt0396563,https://upload.wikimedia.org/wikipedia/en/thumb/8/87/Dnjak.jpg/220px-Dnjak.jpg,https://en.wikipedia.org/wiki/Dil_Ne_Jise_Apna_Kahaa,tt0251194,Mahaanta: The Film,Mahaanta: The Film,0,1997,\N,Action|Crime|Drama,tt0366761,6.2,280
457,Dobara,tt0430030,https://upload.wikimedia.org/wikipedia/en/thumb/c/c6/Dobara.jpg/250px-Dobara.jpg,https://en.wikipedia.org/wiki/Dobara,tt0251320,Pehchaan,Pehchaan,0,1993,138,Action|Drama|Thriller,tt0430381,5.5,1600
458,Aabra Ka Daabra,tt1137434,https://upload.wikimedia.org/wikipedia/en/thumb/9/9a/Aabra_Ka_Daabra.jpg/220px-Aabra_Ka_Daabra.jpg,https://en.wikipedia.org/wiki/Aabra_Ka_Daabra,tt0251346,Police Aur Mujrim,Police Aur Mujrim,0,1992,146,Action|Musical|Romance,tt0054098,8.3,6480
459,Dil Bechara Pyaar Ka Maara,tt0432506,https://upload.wikimedia.org/wikipedia/en/thumb/b/bc/Dil_Bechara_Pyaar_Ka_Maara.jpg/220px-Dil_Bechara_Pyaar_Ka_Maara.jpg,https://en.wikipedia.org/wiki/Dil_Bechara_Pyaar_Ka_Maara,tt0251356,Qahar,Qahar,0,1997,\N,Action|Crime|Drama,tt0409068,4.4,172
460,Gayab,tt0414040,https://upload.wikimedia.org/wikipedia/en/thumb/7/70/Gayab.jpg/220px-Gayab.jpg,https://en.wikipedia.org/wiki/Gayab,tt0251395,Shapath,Shapath,0,1997,140,Action,tt0187279,3.9,627
461,Fida,tt0422236,https://upload.wikimedia.org/wikipedia/en/thumb/1/1d/Fida_poster.jpg/220px-Fida_poster.jpg,https://en.wikipedia.org/wiki/Fida,tt0251426,Tarazu,Tarazu,0,1997,144,Action|Crime|Drama,tt0433605,4.2,543
462,Garv: Pride & Honour,tt0415003,https://upload.wikimedia.org/wikipedia/en/8/85/Garv_-_Pride_and_Honour_%28movie_poster%29.gif,https://en.wikipedia.org/wiki/Garv,tt0251756,Jungle,Jungle,0,2000,146,Action|Adventure|Romance,tt0349878,7.5,913
463,Ek Se Badhkar Ek (2004 film),tt0338959,https://upload.wikimedia.org/wikipedia/en/thumb/5/50/Ek_Se_Badhkar_Ek_%282004_film%29_poster.jpg/220px-Ek_Se_Badhkar_Ek_%282004_film%29_poster.jpg,https://en.wikipedia.org/wiki/Ek_Se_Badhkar_Ek_(2004_film),tt0252038,Tarkieb,Tarkieb,0,2000,156,Mystery|Thriller,tt0399942,5.2,730
464,Ek Hasina Thi (film),tt0352314,https://upload.wikimedia.org/wikipedia/en/thumb/a/a3/Ek_Hasina_Thi_poster.jpg/220px-Ek_Hasina_Thi_poster.jpg,https://en.wikipedia.org/wiki/Ek_Hasina_Thi_(film),tt0252277,Bichhoo,Bichhoo,0,2000,160,Action|Crime|Drama,tt0422950,6.1,1590
465,Girlfriend (2004 film),tt0414714,https://upload.wikimedia.org/wikipedia/en/thumb/5/52/Girlfriend-2004-242x300_Poster.jpg/220px-Girlfriend-2004-242x300_Poster.jpg,https://en.wikipedia.org/wiki/Girlfriend_(2004_film),tt0253194,Kunwara,Kunwara,0,2000,134,Comedy|Drama|Romance,tt0364604,4.2,779
466,Hatya (2004 film),tt0432536,https://upload.wikimedia.org/wikipedia/en/b/b9/Hatyafilm.jpg,https://en.wikipedia.org/wiki/Hatya_(2004_film),tt0254481,Koi... Mil Gaya,Koi... Mil Gaya,0,2003,171,Action|Drama|Romance,tt0416120,4.6,697
467,Hava Aney Dey,tt0440463,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/Hava_Aney_Dey.jpg/220px-Hava_Aney_Dey.jpg,https://en.wikipedia.org/wiki/Hava_Aney_Dey,tt0254683,Phool Aur Kaante,Phool Aur Kaante,0,1991,173,Action|Crime|Drama,tt0396782,4.1,122
468,Hawas (2004 film),tt0408837,https://upload.wikimedia.org/wikipedia/en/1/10/Hawas_%282004_film%29_poster.jpg,https://en.wikipedia.org/wiki/Hawas_(2004_film),tt0254927,Aaghaaz,Aaghaaz,0,2000,153,Action|Crime|Drama,tt0430480,4.0,79
469,Hyderabad Blues 2,tt0419828,https://upload.wikimedia.org/wikipedia/en/thumb/2/29/Hyderabad_Blues_2.jpg/220px-Hyderabad_Blues_2.jpg,https://en.wikipedia.org/wiki/Hyderabad_Blues_2,tt0255097,Deewane,Deewane,0,2000,164,Action|Romance,tt0418096,3.7,554
470,Julie (2004 film),tt0421277,https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/Julie_%282004_film%29.jpg/220px-Julie_%282004_film%29.jpg,https://en.wikipedia.org/wiki/Julie_(2004_film),tt0255111,Dhadkan,Dhadkan,0,2000,161,Drama|Romance,tt0405266,7.6,3629
471,Kaun Hai Jo Sapno Mein Aaya,tt0400571,,https://en.wikipedia.org/wiki/Kaun_Hai_Jo_Sapno_Mein_Aaya,tt0255112,Dhaai Akshar Prem Ke,Dhaai Akshar Prem Ke,0,2000,167,Drama|Romance,tt0366985,2.6,1020
472,Inteqam: The Perfect Game,tt0349620,,https://en.wikipedia.org/wiki/Inteqam:_The_Perfect_Game,tt0255120,Dil Pe Mat Le Yaar!!,Dil Pe Mat Le Yaar!!,0,2000,148,Drama,tt0414503,5.2,90
473,King of Bollywood,,https://upload.wikimedia.org/wikipedia/en/thumb/e/e2/King_of_Bollywood_%28film%29.jpg/220px-King_of_Bollywood_%28film%29.jpg,https://en.wikipedia.org/wiki/King_of_Bollywood,tt0255212,Hamara Dil Aapke Paas Hai,Hamara Dil Aapke Paas Hai,0,2000,165,Drama|Romance,tt0411815,4.8,1167
474,Kis Kis Ki Kismat,tt0442799,https://upload.wikimedia.org/wikipedia/en/thumb/c/ce/Kis_Kis_Ki_Kismat.jpg/220px-Kis_Kis_Ki_Kismat.jpg,https://en.wikipedia.org/wiki/Kis_Kis_Ki_Kismat,tt0255305,Khiladi 420,Khiladi 420,0,2000,157,Action|Romance|Thriller,tt0423087,4.4,1824
475,Insaaf: The Justice,tt0405046,,https://en.wikipedia.org/wiki/Insaaf:_The_Justice,tt0255309,Kurukshetra,Kurukshetra,0,2000,129,Action|Crime|Drama,tt0402606,2.4,133
476,I Proud to Be an Indian,tt0379818,https://upload.wikimedia.org/wikipedia/en/9/9c/I_Proud_To_Be_An_Indian.jpg,https://en.wikipedia.org/wiki/I_Proud_to_Be_an_Indian,tt0255401,Muskurahat,Muskurahat,0,1992,135,Comedy|Drama,tt0367110,8.2,76737
477,Khamosh Pani,tt0357283,https://upload.wikimedia.org/wikipedia/en/thumb/e/eb/Sw_cover_2.jpg/220px-Sw_cover_2.jpg,https://en.wikipedia.org/wiki/Khamosh_Pani,tt0255543,Raja Ko Rani Se Pyar Ho Gaya,Raja Ko Rani Se Pyar Ho Gaya,0,2000,148,Comedy|Musical|Romance,tt0435437,4.4,2250
478,Kismat (2004 film),tt0391274,https://upload.wikimedia.org/wikipedia/en/thumb/b/be/Kismatposter_Ver1.jpg/220px-Kismatposter_Ver1.jpg,https://en.wikipedia.org/wiki/Kismat_(2004_film),tt0255713,Zubeidaa,Zubeidaa,0,2001,153,Biography|Drama|History,tt0415943,7.4,25
479,Lakeer – Forbidden Lines,tt0426075,https://upload.wikimedia.org/wikipedia/en/thumb/e/ec/Lakeer_%E2%80%93_Forbidden_Lines.jpg/220px-Lakeer_%E2%80%93_Forbidden_Lines.jpg,https://en.wikipedia.org/wiki/Lakeer_%E2%80%93_Forbidden_Lines,tt0256692,Chori Chori Chupke Chupke,Chori Chori Chupke Chupke,0,2001,160,Drama|Musical|Romance,tt0410591,3.7,141
480,Krishna Cottage,tt0408976,https://upload.wikimedia.org/wikipedia/en/a/a0/Krishna_Cottage_film.jpg,https://en.wikipedia.org/wiki/Krishna_Cottage,tt0259534,Ramayana: The Legend of Prince Rama,Ramayana: The Legend of Prince Rama,0,1992,170,Action|Adventure|Animation,tt0430702,4.5,623
481,Kyun! Ho Gaya Na...,tt0349703,https://upload.wikimedia.org/wikipedia/en/thumb/e/e6/Kyun...%21_Ho_Gaya_Na.jpg/220px-Kyun...%21_Ho_Gaya_Na.jpg,https://en.wikipedia.org/wiki/Kyun!_Ho_Gaya_Na...,tt0259547,Conflict,Samar,0,1998,126,Drama,tt0416282,4.9,585
482,Kaya Taran,tt0470399,,https://en.wikipedia.org/wiki/Kaya_Taran,tt0259831,Aakhri Cheekh,Aakhri Cheekh,0,1991,\N,Horror,tt0385351,3.8,1519
483,Madhoshi,tt0430328,https://upload.wikimedia.org/wikipedia/en/thumb/d/d2/Madhoshi2P.jpg/220px-Madhoshi2P.jpg,https://en.wikipedia.org/wiki/Madhoshi,tt0259877,Bandh Darwaza,Bandh Darwaza,0,1990,155,Action|Drama|Horror,tt0410954,6.3,56
484,Lakshya (film),tt0323013,https://upload.wikimedia.org/wikipedia/en/thumb/6/66/Lakshya.jpg/220px-Lakshya.jpg,https://en.wikipedia.org/wiki/Lakshya_(film),tt0260066,Haathkadi,Haathkadi,0,1995,156,Action|Comedy|Drama,tt0306228,4.9,990
485,Ishq Hai Tumse,tt0392950,https://upload.wikimedia.org/wikipedia/en/d/d6/Ishq_Hai_Tumse_movie_poster.jpg,https://en.wikipedia.org/wiki/Ishq_Hai_Tumse,tt0260155,The Monster,Mahakaal,0,1994,132,Horror|Music,tt0420250,5.7,15
486,Maqbool,tt0379370,https://upload.wikimedia.org/wikipedia/en/thumb/7/76/Maqbool_poster.jpg/220px-Maqbool_poster.jpg,https://en.wikipedia.org/wiki/Maqbool,tt0260286,Police Mattu Dada,Police Mattu Dada,0,1991,\N,\N,tt0254481,7.1,19430
487,Masti (2004 film),tt0406977,https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Moviepostermasti.jpg/220px-Moviepostermasti.jpg,https://en.wikipedia.org/wiki/Masti_(2004_film),tt0261296,Shaitani Ilaaka,Shaitani Ilaaka,0,1990,\N,Horror,tt0347304,8.0,58925
488,Meenaxi: A Tale of Three Cities,tt0366761,https://upload.wikimedia.org/wikipedia/en/thumb/5/51/Meenaxi%2C_A_Tale_of_Three_Cities%2C_1995_film.jpg/220px-Meenaxi%2C_A_Tale_of_Three_Cities%2C_1995_film.jpg,https://en.wikipedia.org/wiki/Meenaxi:_A_Tale_of_Three_Cities,tt0261545,Astitva,Astitva,0,2000,109,Drama,tt0435390,5.3,130
489,Musafir (2004 film),tt0430381,https://upload.wikimedia.org/wikipedia/en/8/8e/Musafir.jpg,https://en.wikipedia.org/wiki/Musafir_(2004_film),tt0262527,Jhooth Bole Kauwa Kaate,Jhooth Bole Kauwa Kaate,0,1998,\N,Comedy|Romance,tt0346723,6.5,13604
490,Mughal-e-Azam,tt0054098,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Mughal-e-Azam.jpg/220px-Mughal-e-Azam.jpg,https://en.wikipedia.org/wiki/Mughal-e-Azam,tt0262747,Santaan,Santaan,0,1993,161,Drama|Family,tt0347167,5.2,1901
491,Muskaan,tt0409068,,https://en.wikipedia.org/wiki/Muskaan,tt0263491,Jis Desh Mein Ganga Rehta Hain,Jis Desh Mein Ganga Rehta Hain,0,2000,141,Comedy|Crime|Drama,tt0337578,7.4,14248
492,Meri Biwi Ka Jawaab Nahin,tt0187279,https://upload.wikimedia.org/wikipedia/en/thumb/6/60/Meri_Biwi_Ka_Jawaab_Nahin.jpg/220px-Meri_Biwi_Ka_Jawaab_Nahin.jpg,https://en.wikipedia.org/wiki/Meri_Biwi_Ka_Jawab_Nahin,tt0264210,Zor: Never Underestimate the Force,Zor: Never Underestimate the Force,0,1998,157,Action|Drama|Thriller,tt0265148,4.0,3928
493,Naach (2004 film),tt0433605,https://upload.wikimedia.org/wikipedia/en/thumb/1/1f/Naach_%28film%29.jpg/220px-Naach_%28film%29.jpg,https://en.wikipedia.org/wiki/Naach_(2004_film),tt0265148,Main Prem Ki Diwani Hoon,Main Prem Ki Diwani Hoon,0,2003,197,Comedy|Drama|Musical,tt0347416,5.1,2284
494,Netaji Subhas Chandra Bose: The Forgotten Hero,tt0349878,https://upload.wikimedia.org/wikipedia/en/thumb/f/f8/Bosefilm.jpg/220px-Bosefilm.jpg,https://en.wikipedia.org/wiki/Netaji_Subhas_Chandra_Bose:_The_Forgotten_Hero,tt0265452,Officer,Officer,0,2001,\N,Action|Crime|Drama,tt0374887,8.1,67148
495,Paap,tt0399942,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Paap%2C_2004_film.jpg/220px-Paap%2C_2004_film.jpg,https://en.wikipedia.org/wiki/Paap,tt0266752,Mast Kalandar,Mast Kalandar,0,1991,\N,Action|Drama|Thriller,tt0364621,4.7,1978
496,Phir Milenge,tt0422950,https://upload.wikimedia.org/wikipedia/en/thumb/7/7e/Phirmilenge.jpg/220px-Phirmilenge.jpg,https://en.wikipedia.org/wiki/Phir_Milenge,tt0266875,Raat,Raat,0,1992,127,Horror,tt0349058,4.6,59
497,Plan (film),tt0364604,https://upload.wikimedia.org/wikipedia/en/f/f9/Plan_Flim.jpg,https://en.wikipedia.org/wiki/Plan_(film),tt0267246,Aatish: Feel the Fire,Aatish: Feel the Fire,0,1994,155,Action|Crime|Drama,tt0338490,7.9,2029
498,Police Force: An Inside Story,tt0416120,https://upload.wikimedia.org/wikipedia/en/thumb/e/ef/Police_Force-_An_Inside_Story_FilmPoster.jpeg/220px-Police_Force-_An_Inside_Story_FilmPoster.jpeg,https://en.wikipedia.org/wiki/Police_Force:_An_Inside_Story,tt0267252,Ajay,Ajay,0,1996,146,Action|Drama|Romance,tt0389726,6.1,98
499,Paisa Vasool,tt0396782,https://upload.wikimedia.org/wikipedia/en/thumb/2/21/Paisa_Vasool_2004_DVD_cover.jpg/220px-Paisa_Vasool_2004_DVD_cover.jpg,https://en.wikipedia.org/wiki/Paisa_Vasool,tt0267363,Chandni Bar,Chandni Bar,0,2001,150,Crime|Drama,tt0348521,4.8,232
500,Popcorn Khao! Mast Ho Jao,tt0430480,https://upload.wikimedia.org/wikipedia/en/thumb/d/d1/Popcorn_khao_mast_ho_jao_poster.jpg/220px-Popcorn_khao_mast_ho_jao_poster.jpg,https://en.wikipedia.org/wiki/Popcorn_Khao!_Mast_Ho_Jao,tt0267424,Dhanwaan,Dhanwaan,0,1993,123,Comedy|Drama|Romance,tt0341266,6.5,3017
501,Rakht,tt0418096,https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Rakht_movieposter.jpg/220px-Rakht_movieposter.jpg,https://en.wikipedia.org/wiki/Rakht,tt0267548,Haseena Maan Jaayegi,Haseena Maan Jaayegi,0,1999,147,Action|Comedy|Romance,tt0330082,2.3,1277
502,Raincoat (film),tt0405266,https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/Raincoat_Movie_Poster.jpg/220px-Raincoat_Movie_Poster.jpg,https://en.wikipedia.org/wiki/Raincoat_(film),tt0267613,Jawab,Jawab,0,1995,\N,Action|Drama|Romance,tt0426863,3.3,14
503,Rudraksh (film),tt0366985,https://upload.wikimedia.org/wikipedia/en/thumb/8/82/Rudraksh_film_poster.jpg/220px-Rudraksh_film_poster.jpg,https://en.wikipedia.org/wiki/Rudraksh_(film),tt0267617,Courage,Jigar,0,1992,161,Action|Crime|Drama,tt0346507,5.3,2122
504,Shaadi Ka Laddoo,tt0414503,https://upload.wikimedia.org/wikipedia/en/9/92/ShaadiKaLaddoo.jpg,https://en.wikipedia.org/wiki/Shaadi_Ka_Laddoo,tt0267703,Maidan-E-Jung,Maidan-E-Jung,0,1995,155,Action|Drama,tt0346507,5.3,2122
505,Run (2004 film),tt0411815,https://upload.wikimedia.org/wikipedia/en/9/9e/Run_poster.jpg,https://en.wikipedia.org/wiki/Run_(2004_film),tt0267742,Megha,Megha,0,1996,\N,Romance,tt0331851,5.2,1025
506,Rok Sako To Rok Lo,tt0423087,https://upload.wikimedia.org/wikipedia/en/thumb/c/cb/Rok_Sako_To_Rok_Lo.jpg/220px-Rok_Sako_To_Rok_Lo.jpg,https://en.wikipedia.org/wiki/Rok_Sako_To_Rok_Lo,tt0267813,Papi Gudia,Papi Gudia,0,1996,130,Horror|Thriller,tt0326805,4.8,781
507,Suno Sasurjee,tt0402606,https://upload.wikimedia.org/wikipedia/en/e/e9/Suno_Sasurjee.jpg,https://en.wikipedia.org/wiki/Suno_Sasurjee,tt0267830,Police Officer,Police Officer,0,1992,158,Action,tt0366276,5.7,446
508,Swades,tt0367110,https://upload.wikimedia.org/wikipedia/en/8/85/Swades_poster.jpg,https://en.wikipedia.org/wiki/Swades,tt0267845,Prem Shakti,Prem Shakti,0,1994,\N,Action|Drama|Fantasy,tt0349115,3.1,304
509,Taarzan: The Wonder Car,tt0435437,https://upload.wikimedia.org/wikipedia/en/thumb/7/7d/Taarzan.jpg/220px-Taarzan.jpg,https://en.wikipedia.org/wiki/Taarzan:_The_Wonder_Car,tt0267905,Sangram,Sangram,0,1993,156,Drama|Romance,tt0377126,7.5,26
510,Nothing but Life,tt0415943,,https://en.wikipedia.org/wiki/Nothing_but_Life,tt0267928,Silsila Hai Pyar Ka,Silsila Hai Pyar Ka,0,1999,150,Comedy|Drama|Romance,tt0309800,3.9,89
511,Shart: The Challenge,tt0410591,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Shart%2C_The_Challenge_poster.jpeg/220px-Shart%2C_The_Challenge_poster.jpeg,https://en.wikipedia.org/wiki/Shart:_The_Challenge,tt0268273,Dushman,Dushman,0,1990,146,Action|Drama,tt0330217,4.7,1474
512,Tumsa Nahin Dekha: A Love Story,tt0430702,https://upload.wikimedia.org/wikipedia/en/thumb/2/2a/Tumsa_Nahin_Dekha_poster.jpg/220px-Tumsa_Nahin_Dekha_poster.jpg,https://en.wikipedia.org/wiki/Tumsa_Nahin_Dekha:_A_Love_Story,tt0268326,Geetanjali,Geetanjali,0,1993,150,Drama,tt0349333,6.3,2734
513,Vaastu Shastra (film),tt0416282,https://upload.wikimedia.org/wikipedia/en/9/9c/Vaastu_Shastra.jpg,https://en.wikipedia.org/wiki/Vaastu_Shastra_(film),tt0268401,Kahin Pyaar Na Ho Jaaye,Kahin Pyaar Na Ho Jaaye,0,2000,159,Comedy|Romance,tt0387164,7.2,218
514,Yeh Lamhe Judaai Ke,tt0385351,https://upload.wikimedia.org/wikipedia/en/thumb/a/a3/Yeh_Lamhe_Judaai_Ke.jpg/220px-Yeh_Lamhe_Judaai_Ke.jpg,https://en.wikipedia.org/wiki/Yeh_Lamhe_Judaai_Ke,tt0269758,Raja Ki Ayegi Baraat,Raja Ki Ayegi Baraat,0,1997,158,Drama|Romance,tt0353351,2.3,232
515,Sheen (film),tt0410954,,https://en.wikipedia.org/wiki/Sheen_(film),tt0270880,Champion,Champion,0,2000,140,Action|Comedy|Drama,tt0345043,3.7,443
516,Dude Where's the Party?,tt0306228,https://upload.wikimedia.org/wikipedia/en/thumb/7/79/Dude_Wheres_the_Party_DVD.jpg/220px-Dude_Wheres_the_Party_DVD.jpg,https://en.wikipedia.org/wiki/Where%27s_the_Party_Yaar%3F,tt0271138,Ramgarh Ke Sholay,Ramgarh Ke Sholay,0,1991,123,Action|Comedy|Crime,tt0397941,7.6,810
517,Thoda Tum Badlo Thoda Hum,tt0420250,https://upload.wikimedia.org/wikipedia/en/thumb/e/e3/Thoda_Tum_Badlo_Thoda_Hum.jpg/220px-Thoda_Tum_Badlo_Thoda_Hum.jpg,https://en.wikipedia.org/wiki/Thoda_Tum_Badlo_Thoda_Hum,tt0271243,Uff! Yeh Mohabbat,Uff! Yeh Mohabbat,0,1997,\N,Action|Comedy|Drama,tt0314006,5.6,1470
518,Koi... Mil Gaya,tt0254481,https://upload.wikimedia.org/wikipedia/en/thumb/5/57/KoiMilGayaFilmPoster.jpg/220px-KoiMilGayaFilmPoster.jpg,https://en.wikipedia.org/wiki/Koi..._Mil_Gaya,tt0271458,Dhartiputra,Dhartiputra,0,1993,\N,Action|Drama,tt0391079,4.8,76
519,Kal Ho Naa Ho,tt0347304,https://upload.wikimedia.org/wikipedia/en/thumb/4/45/Kal_Ho_Naa_Ho.jpg/220px-Kal_Ho_Naa_Ho.jpg,https://en.wikipedia.org/wiki/Kal_Ho_Naa_Ho,tt0271604,Kuch Khatti Kuch Meethi,Kuch Khatti Kuch Meethi,0,2001,120,Comedy|Drama|Family,tt0832297,7.0,42
